432459	6514	43	ensembl
432459	20433	43	ensembl
432459	4842	275	ensembl
432459	9285	280	ensembl
432459	14097	280	ensembl
432459	45460	255	ensembl
432459	6696	259	ensembl
432459	12228	281	ensembl
432459	7215	244	ensembl
432459	50224	339	ensembl
432459	10261	259	ensembl
432459	45484	255	ensembl
432459	15515	65	ensembl
432459	7201	244	ensembl
432459	15516	65	ensembl
432459	12225	281	ensembl
432459	50052	339	ensembl
432459	4834	275	ensembl
432461	42484	221	ensembl
432461	46109	209	ensembl
432461	5015	60	ensembl
432461	29209	199	ensembl
432461	29895	201	ensembl
432461	3437	197	ensembl
432461	12668	204	ensembl
432461	31160	153	ensembl
432461	14278	317	ensembl
432461	15837	225	ensembl
432461	20165	217	ensembl
432461	17374	124	ensembl
432461	24732	203	ensembl
432461	2833	206	ensembl
432461	20481	302	ensembl
432461	4474	84	ensembl
432461	13515	224	ensembl
432461	12562	138	ensembl
432461	11455	109	ensembl
432461	4143	147	ensembl
432461	19709	211	ensembl
432461	26685	293	ensembl
432461	63143	240	ensembl
432461	385	323	ensembl
432461	819	118	ensembl
432461	26296	335	ensembl
432461	8528	286	ensembl
432461	16321	80	ensembl
432461	5617	85	ensembl
432461	11051	289	ensembl
432461	9459	238	ensembl
432461	24150	288	ensembl
432461	14631	292	ensembl
432461	63245	307	ensembl
432461	17810	179	ensembl
432461	15621	183	ensembl
432461	10797	189	ensembl
432461	9029	187	ensembl
432461	9637	181	ensembl
432461	13383	180	ensembl
432461	9652	303	ensembl
432461	39687	184	ensembl
432461	28421	324	ensembl
432461	7498	333	ensembl
432461	23728	327	ensembl
432461	7197	79	ensembl
432461	13888	78	ensembl
432461	26718	149	ensembl
432461	17677	98	ensembl
432461	26139	55	ensembl
432461	21516	67	ensembl
432461	11138	43	ensembl
432461	19526	328	ensembl
432461	10205	111	ensembl
432461	9193	301	ensembl
432461	10541	241	ensembl
432461	4971	330	ensembl
432461	5658	295	ensembl
432461	2360	329	ensembl
