559	6	209	ensembl
559	6	210	ensembl
559	6	221	ensembl
559	2	60	ensembl
559	6	204	ensembl
559	6	158	ensembl
559	6	153	ensembl
559	17994	208	ensembl
559	6	216	ensembl
559	42288	222	ensembl
559	6	205	ensembl
559	6	217	ensembl
559	6	206	ensembl
559	6	203	ensembl
559	6	181	ensembl
559	6	325	ensembl
559	6	186	ensembl
559	6	189	ensembl
559	6	214	ensembl
559	6	182	ensembl
559	192515	134	ensembl
559	6	185	ensembl
559	6	187	ensembl
559	23673	108	ensembl
559	6	188	ensembl
559	6	190	ensembl
559	6	155	ensembl
559	6	184	ensembl
559	6	180	ensembl
559	48228	67	ensembl
559	46584	48	ensembl
559	50671	49	ensembl
559	25431	98	ensembl
559	36124	149	ensembl
559	20110	79	ensembl
559	6	211	ensembl
559	17049	84	ensembl
559	6	147	ensembl
559	4861	285	ensembl
559	25000	323	ensembl
559	6	293	ensembl
559	24779	109	ensembl
559	6	289	ensembl
559	6	335	ensembl
559	6	224	ensembl
559	6	135	ensembl
559	28765	286	ensembl
559	24047	80	ensembl
559	6	307	ensembl
559	38607	33	ensembl
559	25065	338	ensembl
559	1	46	ensembl
559	15347	43	ensembl
559	20425	121	ensembl
559	16266	145	ensembl
559	19296	136	ensembl
559	6	295	ensembl
559	9176	297	ensembl
559	6	332	ensembl
559	11226	294	ensembl
559	1958	320	ensembl
559	6	242	ensembl
559	23208	87	ensembl
559	6	299	ensembl
559	15744	112	ensembl
559	13136	318	ensembl
559	15323	298	ensembl
559	6	312	ensembl
559	2134	296	ensembl
559	22103	111	ensembl
559	2763	331	ensembl
559	6	304	ensembl
559	6	253	ensembl
559	6	275	ensembl
559	19890	116	ensembl
559	6138	241	ensembl
559	16253	262	ensembl
559	6	272	ensembl
559	3171	341	ensembl
559	6	251	ensembl
559	20924	36	ensembl
559	6	257	ensembl
559	20971	148	ensembl
559	6	343	ensembl
559	98385	268	ensembl
559	6	245	ensembl
559	6	280	ensembl
559	6	283	ensembl
559	7292	281	ensembl
559	6	274	ensembl
559	6	282	ensembl
559	23632	65	ensembl
559	95257	236	ensembl
559	6	277	ensembl
559	37603	120	ensembl
559	6	263	ensembl
559	6	258	ensembl
559	6	261	ensembl
559	45066	243	ensembl
559	22632	129	ensembl
559	6	252	ensembl
559	6	278	ensembl
559	6	250	ensembl
559	1131	301	ensembl
559	8639	244	ensembl
564	10	221	ensembl
564	10	210	ensembl
564	10	209	ensembl
564	4	60	ensembl
564	10	158	ensembl
