411158	30295	209	ensembl
411158	28774	210	ensembl
411158	16036	60	ensembl
411163	42673	221	ensembl
411163	34399	210	ensembl
411163	51236	209	ensembl
411163	14813	60	ensembl
411163	30259	199	ensembl
411163	85249	198	ensembl
411163	29821	321	ensembl
411163	40836	222	ensembl
411163	36125	158	ensembl
411163	35979	204	ensembl
411163	39471	208	ensembl
411163	35183	153	ensembl
411163	11971	317	ensembl
411163	34792	201	ensembl
411163	32002	216	ensembl
411163	37792	197	ensembl
411163	22479	200	ensembl
411163	28572	205	ensembl
411163	19393	225	ensembl
411163	31971	219	ensembl
411163	27257	207	ensembl
411163	35536	48	ensembl
411163	27298	217	ensembl
411163	12263	302	ensembl
411163	25897	203	ensembl
411163	18627	206	ensembl
411163	7353	124	ensembl
411163	40058	184	ensembl
411163	20959	189	ensembl
411163	3005	303	ensembl
411163	18495	190	ensembl
411163	9036	185	ensembl
411163	2985	180	ensembl
411163	15323	182	ensembl
411163	104656	155	ensembl
411163	3218	327	ensembl
411163	4858	181	ensembl
411163	17193	191	ensembl
411163	16193	187	ensembl
411163	10282	324	ensembl
411163	201	325	ensembl
411163	6000	186	ensembl
411163	22533	214	ensembl
411163	8480	183	ensembl
411163	1229948	134	ensembl
411163	23943	188	ensembl
411163	11912	319	ensembl
411163	12805	174	ensembl
411163	10987	212	ensembl
411163	24268	213	ensembl
411163	24617	306	ensembl
411163	6449	334	ensembl
411163	13443	109	ensembl
411163	18914	293	ensembl
411163	67503	307	ensembl
411163	5894	292	ensembl
411163	14900	118	ensembl
411163	2308	286	ensembl
411163	18053	49	ensembl
411163	16189	135	ensembl
411163	5314	284	ensembl
411163	13637	285	ensembl
411163	11134	138	ensembl
411163	17620	289	ensembl
411163	66431	240	ensembl
411163	45335	237	ensembl
411163	16912	147	ensembl
411163	11613	288	ensembl
411163	25174	335	ensembl
411163	16404	80	ensembl
411163	12621	224	ensembl
411163	140	85	ensembl
411163	34418	67	ensembl
411163	7282	211	ensembl
411163	1483	108	ensembl
411163	20017	55	ensembl
411163	17104	323	ensembl
411163	7615	238	ensembl
411163	1359	98	ensembl
411163	2002	33	ensembl
411163	25789	149	ensembl
411163	16220	79	ensembl
411163	15601	338	ensembl
411163	8784	91	ensembl
411163	8167	121	ensembl
411163	16786	46	ensembl
411163	25055	326	ensembl
411163	6133	43	ensembl
411163	4864	314	ensembl
411163	15305	330	ensembl
411163	11121	136	ensembl
411163	34457	242	ensembl
411163	1538	305	ensembl
411163	18239	301	ensembl
411163	10507	311	ensembl
411163	15166	304	ensembl
411163	1166	300	ensembl
411163	8264	316	ensembl
411163	7465	87	ensembl
411163	11697	145	ensembl
411163	15850	297	ensembl
411163	12887	328	ensembl
411163	14037	331	ensembl
411163	10074	315	ensembl
411163	16700	111	ensembl
411163	16269	308	ensembl
411163	5473	299	ensembl
411163	3542	309	ensembl
411163	16226	332	ensembl
411163	13077	291	ensembl
411163	23331	329	ensembl
411163	697	318	ensembl
411163	12122	298	ensembl
411163	1678	112	ensembl
411163	10338	312	ensembl
411163	16672	320	ensembl
411163	12009	294	ensembl
411163	2752	295	ensembl
411163	10533	296	ensembl
411163	11328	313	ensembl
411163	20879	322	ensembl
411163	5805	116	ensembl
411163	14182	129	ensembl
411163	14104	258	ensembl
411163	2023	282	ensembl
411163	45119	253	ensembl
411163	57652	283	ensembl
411163	35413	267	ensembl
411163	28354	251	ensembl
411163	9775	281	ensembl
411163	86930	268	ensembl
411163	40892	256	ensembl
411163	11837	257	ensembl
411163	56457	152	ensembl
411163	42898	271	ensembl
411163	7240	272	ensembl
411163	12307	148	ensembl
411163	26424	270	ensembl
411163	23323	275	ensembl
411163	9393	126	ensembl
411163	18278	343	ensembl
411163	25911	120	ensembl
411167	31921	210	ensembl
411167	51881	221	ensembl
411167	45321	209	ensembl
411167	20396	60	ensembl
411167	36478	216	ensembl
411167	27629	200	ensembl
411167	39574	208	ensembl
411167	32231	201	ensembl
411167	36320	321	ensembl
411167	40880	222	ensembl
411168	33958	210	ensembl
411168	38952	221	ensembl
411168	36274	209	ensembl
411168	11077	60	ensembl
411168	46715	158	ensembl
411168	27057	153	ensembl
411168	29624	208	ensembl
411168	40103	200	ensembl
411168	31270	201	ensembl
411168	23510	222	ensembl
411168	22284	197	ensembl
411168	13717	216	ensembl
411168	78877	198	ensembl
411168	39853	204	ensembl
411168	33072	321	ensembl
411168	3036	317	ensembl
411168	29267	205	ensembl
411168	24698	219	ensembl
411168	34949	207	ensembl
411168	22237	225	ensembl
411168	4215	124	ensembl
411168	18611	203	ensembl
411168	22180	302	ensembl
411168	20264	48	ensembl
411168	12523	193	ensembl
411168	16163	325	ensembl
411168	4982	185	ensembl
411168	11955	179	ensembl
411168	6950	180	ensembl
411168	1207450	134	ensembl
411168	10240	181	ensembl
411168	12984	108	ensembl
411168	21889	324	ensembl
411168	108736	155	ensembl
411168	23180	214	ensembl
411168	15271	188	ensembl
411168	12066	182	ensembl
411168	42686	184	ensembl
411168	19516	189	ensembl
411168	21107	190	ensembl
411168	5935	186	ensembl
411168	33774	67	ensembl
411168	8854	187	ensembl
411168	19309	191	ensembl
411168	21609	213	ensembl
411168	25337	174	ensembl
411168	33060	212	ensembl
411168	11468	319	ensembl
411168	7425	303	ensembl
411168	19066	333	ensembl
411168	28855	306	ensembl
411168	13679	327	ensembl
411168	13101	334	ensembl
411168	25268	55	ensembl
411168	43361	199	ensembl
411168	27740	206	ensembl
411168	28379	288	ensembl
411168	7538	183	ensembl
411168	16831	217	ensembl
411168	9212	109	ensembl
411168	27401	286	ensembl
411168	15170	33	ensembl
411168	1088	285	ensembl
411168	7723	224	ensembl
411168	16526	49	ensembl
411168	16974	284	ensembl
411168	2142	79	ensembl
411168	6407	211	ensembl
411168	22273	289	ensembl
411168	431	138	ensembl
411168	12752	80	ensembl
411168	12297	238	ensembl
411168	18381	147	ensembl
411168	31487	293	ensembl
411168	2869	292	ensembl
411168	8183	84	ensembl
411168	16194	135	ensembl
411168	16412	85	ensembl
411168	44219	237	ensembl
411168	69324	240	ensembl
411168	5888	323	ensembl
411168	18983	335	ensembl
411168	73204	307	ensembl
411168	9457	78	ensembl
411168	20302	149	ensembl
411168	5357	43	ensembl
411168	12919	91	ensembl
411168	2061	46	ensembl
411168	5401	338	ensembl
411168	21881	326	ensembl
411168	7620	116	ensembl
411168	13541	129	ensembl
411168	18528	121	ensembl
411168	18645	339	ensembl
411168	4805	112	ensembl
411168	17837	320	ensembl
411168	1780	299	ensembl
411168	18289	304	ensembl
411168	10807	295	ensembl
411168	5019	328	ensembl
411168	9596	316	ensembl
411168	18523	308	ensembl
411168	15408	322	ensembl
411168	33501	242	ensembl
411168	1040	111	ensembl
411168	4999	136	ensembl
411168	1873	296	ensembl
411168	5711	294	ensembl
411168	21827	332	ensembl
411168	11153	312	ensembl
411168	21849	315	ensembl
411168	1651	330	ensembl
411168	18395	241	ensembl
411168	14788	309	ensembl
411168	17833	311	ensembl
411168	13676	87	ensembl
411168	16101	331	ensembl
411168	20644	329	ensembl
411168	18387	314	ensembl
411168	16312	300	ensembl
411168	8758	298	ensembl
411168	2934	301	ensembl
411168	3813	313	ensembl
411168	23341	305	ensembl
411168	6152	318	ensembl
411168	12375	343	ensembl
411168	79206	268	ensembl
411168	11058	148	ensembl
411168	187	269	ensembl
411168	14476	281	ensembl
411168	15864	272	ensembl
411178	49541	209	ensembl
411178	31793	210	ensembl
411178	53294	221	ensembl
411178	16323	60	ensembl
411178	31565	199	ensembl
411178	38228	216	ensembl
411178	35571	153	ensembl
411178	39691	321	ensembl
411178	43340	200	ensembl
411178	12310	317	ensembl
411178	36608	204	ensembl
411178	35257	197	ensembl
